case,method,order,variant,n_steps,runtime_s,abs_err_x,abs_err_px,rel_err_x,rel_err_px
3,2,2,2,280,3.3466145396232605e-05,4.164758018308514e-12,6.589176212797826e-08,0.09883929355099727,0.0038955497942022247
3,2,2,2,290,3.570294938981533e-05,3.907340522326266e-12,6.357962309462036e-08,0.0927301838887544,0.0037588551233559606
3,2,2,2,300,3.606383688747883e-05,3.671519080803057e-12,6.120873292525333e-08,0.08713359830518229,0.0036186870596545324
3,2,2,2,310,3.7912046536803246e-05,3.454824479681305e-12,5.881184656963067e-08,0.08199093666745096,0.003476982090052463
3,2,2,2,320,3.692810423672199e-05,3.256168291610054e-12,5.646975924970902e-08,0.07727636808935356,0.0033385168634069242
3,2,2,2,330,3.799609839916229e-05,3.0734414111239102e-12,5.418463031007736e-08,0.07293983864379333,0.0032034190411143883
3,2,2,2,340,3.7771882489323616e-05,2.9051601385132197e-12,5.1975844074658045e-08,0.06894613672171654,0.003072834632882712
3,2,2,2,350,3.908690996468067e-05,2.7498936413300278e-12,4.985034788669159e-08,0.06526130537587103,0.0029471743686826355
3,2,2,2,360,3.840681165456772e-05,2.6063962810996163e-12,4.781305357272515e-08,0.061855782738239565,0.002826728637847772
3,2,2,2,370,4.0815211832523346e-05,2.4735631566951894e-12,4.58663714160693e-08,0.05870334696199785,0.002711639937381559
3,2,2,2,380,4.176003858447075e-05,2.3503974604460297e-12,4.400995953330141e-08,0.05578034150682668,0.0026018880549865315
3,2,2,2,390,4.131300374865532e-05,2.236015091747995e-12,4.2242451478931206e-08,0.05306578463050783,0.0024973922058077005
3,2,2,2,400,4.010787233710289e-05,2.1296240122879355e-12,4.056139515758446e-08,0.05054087944088264,0.002398007420894139
3,2,2,2,410,4.158797673881054e-05,2.0305156915473407e-12,3.896371837412414e-08,0.04818881087796418,0.002303552070725748
3,2,2,2,420,4.25542239099741e-05,1.9380556701582516e-12,3.74459791480985e-08,0.04599452176065328,0.0022138226639128993
3,2,2,2,430,4.3114880099892616e-05,1.8516750084165785e-12,3.600454013454198e-08,0.043944509840277125,0.0021286041590304673
3,2,2,2,440,4.412396810948849e-05,1.7708624350195743e-12,3.463566749875455e-08,0.04202664147205869,0.0020476758101380258
3,2,2,2,450,4.434492439031601e-05,1.6951579661712544e-12,3.333563415270103e-08,0.040230000181801825,0.0019708172701609255
3,2,2,2,460,4.533515311777592e-05,1.6241470233933717e-12,3.2100775453078805e-08,0.03854474706800704,0.0018978118837844145
3,2,2,2,470,4.463200457394123e-05,1.5574553485109701e-12,3.092753156598574e-08,0.03696200012277478,0.0018284491920713367
3,2,2,2,480,4.629511386156082e-05,1.4947445283780674e-12,2.981247477587567e-08,0.035473728023245416,0.0017625265469795206
3,2,2,2,490,4.5859022065997124e-05,1.4357080592622639e-12,2.8752326222699053e-08,0.034072656730387646,0.0016998501008688562
3,2,2,2,500,4.5836903154850006e-05,1.38006789097375e-12,2.7743965355901955e-08,0.03275218747322565,0.0016402353654258485
3,2,2,2,510,4.8372894525527954e-05,1.327571384226193e-12,2.67844338555313e-08,0.031506324540009886,0.0015835074434810764
3,2,2,2,520,4.779011942446232e-05,1.2779886290033206e-12,2.5870935607579443e-08,0.03032961163688398,0.0015295010275515506
3,2,2,2,530,4.949187859892845e-05,1.2311100790894521e-12,2.5000833972485862e-08,0.029217075749849716,0.0014780602383533423
3,2,2,2,540,4.880107007920742e-05,1.1867444615328082e-12,2.4171647129291827e-08,0.028164177531519764,0.001429038349545968
3,2,2,2,550,5.139689892530441e-05,1.144716926604456e-12,2.3381042154981734e-08,0.0271667673953853,0.0013822974377004612
3,2,2,2,560,5.040084943175316e-05,1.1048674089708125e-12,2.2626828369741653e-08,0.026221046622667513,0.0013377079888681474
3,2,2,2,570,5.20758330821991e-05,1.06704917193641e-12,2.1906950158388983e-08,0.025323532813847804,0.0012951484741804255
3,2,2,2,580,5.294498987495899e-05,1.0311275141175853e-12,2.1219479664950447e-08,0.024471029195057652,0.0012545049179490243
3,2,2,2,590,5.1963841542601585e-05,9.969786178263792e-13,2.0562609470861865e-08,0.02366059728757797,0.0012156704647979706
3,2,2,2,600,5.452311597764492e-05,9.644885219152444e-13,1.9934645378945397e-08,0.022889532531079834,0.0011785449530491677
3,2,4,1,10,1.975102350115776e-05,,,,
3,2,4,1,20,2.254708670079708e-05,,,,
3,2,4,1,30,2.4429988116025925e-05,,,,
3,2,4,1,40,2.1955929696559906e-05,,,,
3,2,4,1,50,2.5150133296847343e-05,,,,
3,2,4,1,60,2.397294156253338e-05,,,,
3,2,4,1,70,2.6030931621789932e-05,,,,
3,2,4,1,80,2.650194801390171e-05,,,,
3,2,4,1,90,2.871500328183174e-05,,,,
3,2,4,1,100,2.8271926566958427e-05,,,,
3,2,4,1,110,3.06260772049427e-05,,,,
3,2,4,1,120,3.6378856748342514e-05,1.2373879372571507e-10,1.6857178373833558e-05,2.936606377354303,0.9966037578031969
3,2,4,1,130,3.904406912624836e-05,3.8743659887678146e-11,2.666829813931127e-05,0.9194762231188404,1.57664144914719
3,2,4,1,140,3.957701846957207e-05,5.340375048493702e-11,1.134490606939683e-08,1.2673939152528921,0.0006707158084199562
3,2,4,1,150,4.122406244277954e-05,1.3054625852514805e-10,2.1554028251177284e-05,3.098163185382854,1.2742835766787055
3,2,4,1,160,4.573585465550423e-05,7.409067829453504e-11,3.354546207866461e-05,1.7583423260495368,1.9832223889103329
3,2,4,1,170,4.48108185082674e-05,6.663742669134064e-12,3.392705298823615e-05,0.158145951079854,2.0057822103697087
3,2,4,1,180,5.141296423971653e-05,3.2406091984674993e-11,2.955724276915643e-05,0.769071149976388,1.7474371191187537
3,2,4,1,190,4.7416891902685165e-05,4.8419783070933164e-11,2.314742569467525e-05,1.1491128972163622,1.3684859303969896
3,2,4,1,200,4.949700087308884e-05,5.240631658081479e-11,1.6266065131592878e-05,1.243722512973608,0.9616568844036292
3,2,4,1,210,5.088397301733494e-05,4.919451952364222e-11,1.1203538109497122e-05,1.1674991764040947,0.6623580728046226
3,2,4,1,220,5.2901916205883026e-05,4.37553186160227e-11,7.849214348122834e-06,1.038414419780131,0.4640489850474916
3,2,4,1,230,5.5176904425024986e-05,3.792536458529686e-11,5.616437281875005e-06,0.9000561921715647,0.33204622840504977
3,2,4,1,240,5.414383485913277e-05,3.251528932881928e-11,4.133420336649453e-06,0.7716626542859829,0.24436961801859342
3,2,4,1,250,5.617109127342701e-05,2.7855710575680987e-11,3.140710300727939e-06,0.6610801257979354,0.18568016654170677
3,2,4,1,260,5.8921054005622864e-05,2.3874290545409743e-11,2.44378856890362e-06,0.5665918646812366,0.14447784896352023
3,2,4,1,270,5.922908894717693e-05,2.052730309200092e-11,1.9434618280897594e-06,0.48716014884931963,0.11489831323300256
3,2,4,1,280,6.145192310214043e-05,1.7717111728240904e-11,1.5739327178562718e-06,0.4204678397364932,0.0930515906256167
3,2,4,1,290,6.11220020800829e-05,1.535256521966272e-11,1.2941182707731001e-06,0.3643517087514656,0.0765088381396148
3,2,4,1,300,6.393692456185818e-05,1.3360113211759129e-11,1.078151761269071e-06,0.3170662366952908,0.06374080364663884
3,2,4,1,310,6.502587348222733e-05,1.1675663627579943e-11,9.085312596630267e-07,0.27709037106500856,0.05371276540962018
3,2,4,1,320,6.659282371401787e-05,1.0244937381733534e-11,7.731299534996969e-07,0.2431359442333236,0.04570778097264598
3,2,4,1,330,6.884709000587463e-05,9.025018883423627e-12,6.636131636578484e-07,0.21418447045437028,0.039233100460968624
3,2,4,1,340,7.115211337804794e-05,7.980298469440958e-12,5.739578758444958e-07,0.1893908504595427,0.03393264063547324
3,2,4,1,350,7.08671286702156e-05,7.081875472617346e-12,4.997848267286199e-07,0.16806920489798832,0.029547497532796778
3,2,4,1,360,7.232208736240864e-05,6.306100855150445e-12,4.378411057371624e-07,0.1496582876710697,0.025885357657227537
3,2,4,1,370,7.441197521984577e-05,5.633556635366704e-12,3.856717391100326e-07,0.13369726538045665,0.022801081886407268
3,2,4,1,380,7.534096948802471e-05,5.048284496159975e-12,3.414007997615799e-07,0.11980741043090824,0.020183764590611712
3,2,4,1,390,7.812492549419403e-05,4.53709284270274e-12,3.035743438307722e-07,0.10767565591485595,0.01794744797290679
3,2,4,1,400,7.899804040789604e-05,4.089039839581598e-12,2.710527431715191e-07,0.09704232689376611,0.016024756718889067
3,2,4,1,410,8.065090514719486e-05,3.695012190788007e-12,2.4293316804392445e-07,0.0876911438778231,0.014362315139491037
3,2,4,1,420,8.272193372249603e-05,3.347386415470045e-12,2.184932222406648e-07,0.07944118411989708,0.012917414855001972
3,2,4,1,430,8.325604721903801e-05,3.039760704633469e-12,1.9714979405460671e-07,0.07214051795789049,0.011655582046277242
3,2,4,1,440,8.499599061906338e-05,2.7667372784375284e-12,1.784282703555676e-07,0.06566104365243264,0.01054875737749248
3,2,4,1,450,8.903816342353821e-05,2.523747596155342e-12,1.6193943189703042e-07,0.05989433921693535,0.009573930036571903
3,2,4,1,460,8.972198702394962e-05,2.3069105918849994e-12,1.4736185359695924e-07,0.05474829802472709,0.008712097232093048
3,2,4,1,470,9.167706593871117e-05,2.1129173582441525e-12,1.3442837432386278e-07,0.05014439208770886,0.007947464281121525
3,2,4,1,480,9.218696504831314e-05,1.9389370054168267e-12,1.229155997769584e-07,0.04601543787485637,0.007266824014895486
3,2,4,1,490,9.17420256882906e-05,1.7825395273267015e-12,1.1263568883921934e-07,0.04230376574897766,0.006659071184425609
3,2,4,1,500,9.357603266835213e-05,1.6416323126300163e-12,1.03429871369592e-07,0.038959713226445876,0.0061148192295360495
3,2,4,1,510,9.557604789733887e-05,1.514407720465112e-12,9.516329584821615e-08,0.035940380829074074,0.005626095669396516
3,2,4,1,520,9.760912507772446e-05,1.3992996149208641e-12,8.772090371131046e-08,0.03320860054700912,0.0051860981913963815
3,2,4,1,530,9.868200868368149e-05,1.294947202016953e-12,8.100410417260012e-08,0.030732077607039235,0.004788998065133246
3,2,4,1,540,9.894208051264286e-05,1.2001648372839168e-12,7.49280775103128e-08,0.02848267393697653,0.004429780711560752
3,2,4,1,550,0.0001002890057861805,1.1139167290302646e-12,6.941957496599003e-08,0.026435807815961613,0.00410411563204412
3,2,4,1,560,0.00010336097329854965,1.0352956757915567e-12,6.441511405044182e-08,0.024569949265191522,0.003808249714058918
3,2,4,1,570,0.00010470300912857056,9.635051360731654e-13,5.985949038763813e-08,0.022866194521646427,0.003538919250751088
3,2,4,1,580,0.00010548694990575314,8.978440595959212e-13,5.570454441439194e-08,0.02130790604863578,0.0032932770276828433
3,2,4,1,590,0.00010676891542971134,8.376940190157842e-13,5.1908134742437455e-08,0.019880407141887976,0.003068831627549736
3,2,4,1,600,0.00010970886796712875,7.825082588618394e-13,4.843327960006816e-08,0.018570722035643555,0.002863396671834816
3,2,4,2,10,2.0834151655435562e-05,,,,
3,2,4,2,20,2.112705260515213e-05,,,,
3,2,4,2,30,2.2409018129110336e-05,,,,
3,2,4,2,40,2.2679101675748825e-05,,,,
3,2,4,2,50,2.3093074560165405e-05,,,,
3,2,4,2,60,2.5810208171606064e-05,,,,
3,2,4,2,70,2.6328954845666885e-05,,,,
3,2,4,2,80,3.3556949347257614e-05,7.343819790155574e-11,7.620812422532648e-08,1.7428574645487132,0.004505457633169796
3,2,4,2,90,3.651599399745464e-05,5.211422566037357e-11,1.704135325644886e-05,1.236790523143189,1.0074922574107164
3,2,4,2,100,3.59539408236742e-05,9.375027274112306e-11,1.664600559049327e-06,2.224909751589679,0.09841191304975164
3,2,4,2,110,3.9770035073161125e-05,1.2285971576493747e-10,2.632590916683654e-05,2.9157438340234427,1.5563992633536081
3,2,4,2,120,3.96152026951313e-05,6.324509616762318e-11,3.423500659581085e-05,1.500951699544743,2.02398856233039
3,2,4,2,130,4.194187931716442e-05,7.615734952121502e-12,3.409195153572711e-05,0.18073891909932494,2.015531084614338
3,2,4,2,140,4.2906031012535095e-05,2.8813119736203475e-11,3.0459704723449197e-05,0.6838016487890188,1.8007910645405254
3,2,4,2,150,4.4348184019327164e-05,4.639880805304854e-11,2.4679623059925605e-05,1.101150508483617,1.4590701087239466
3,2,4,2,160,4.570791497826576e-05,5.2198057759115675e-11,1.827806180439318e-05,1.2387800517977092,1.0806070076290446
3,2,4,2,170,4.9309106543660164e-05,5.088008927267712e-11,1.2909622082548813e-05,1.2075016261246203,0.7632225034326087
3,2,4,2,180,4.885997623205185e-05,4.6435236288677917e-11,9.179725939673679e-06,1.1020150343598116,0.5427094122277929
3,2,4,2,190,5.0176167860627174e-05,4.1025253685422954e-11,6.632970373786487e-06,0.973623695348457,0.3921441093708722
3,2,4,2,200,5.406094714999199e-05,3.5690890168751894e-11,4.907888123826874e-06,0.8470269713097054,0.2901564923033565
3,2,4,2,210,5.509098991751671e-05,3.085729958251466e-11,3.723807253378096e-06,0.7323147415095036,0.2201531133948274
3,2,4,2,220,5.6057004258036613e-05,2.6621796324419884e-11,2.8886403460077726e-06,0.6317965005882556,0.17077768057802115
3,2,4,2,230,5.892082117497921e-05,2.298457221127414e-11,2.286384387734797e-06,0.5454768008002745,0.1351720449334529
3,2,4,2,240,5.976483225822449e-05,1.988490721857561e-11,1.8414410509927856e-06,0.471914616208453,0.10886680027311897
3,2,4,2,250,6.077508442103863e-05,1.7250990990547964e-11,1.5054990139276865e-06,0.40940572178858153,0.08900576012046618
3,2,4,2,260,6.318907253444195e-05,1.501447284862996e-11,1.2470680326891286e-06,0.3563279986196986,0.07372720748707294
3,2,4,2,270,6.383401341736317e-05,1.3112322476694122e-11,1.0447972251715277e-06,0.31118559222695874,0.06176886888523223
3,2,4,2,280,6.553786806762218e-05,1.1490969403554435e-11,8.840986930864388e-07,0.27270715202914125,0.05226830138823919
3,2,4,2,290,6.693112663924694e-05,1.0104923996547886e-11,7.54708957787157e-07,0.23981310434236314,0.04461872364985638
3,2,4,2,300,6.760796532034874e-05,8.916200683781651e-12,6.492826221294992e-07,0.21160196411646962,0.03838587257847338
3,2,4,2,310,7.239589467644691e-05,7.893262486435935e-12,5.62467843715651e-07,0.18732528625727315,0.03325334491094908
3,2,4,2,320,7.236795499920845e-05,7.0099840227582855e-12,4.903009627667699e-07,0.16636305532454626,0.02898680734768577
3,2,4,2,330,7.51870684325695e-05,6.2446875445986034e-12,4.297984508774556e-07,0.1482008084602998,0.025409872384535653
3,2,4,2,340,7.754890248179436e-05,5.579382259760989e-12,3.786850398754203e-07,0.13241158275738557,0.022388025172084096
3,2,4,2,350,7.810117676854134e-05,4.999099833224116e-12,3.3520304490707256e-07,0.11864014517401855,0.01981735061307839
3,2,4,2,360,7.985997945070267e-05,4.491354521040074e-12,2.9797888821569865e-07,0.10659018026861847,0.017616642189819197
3,2,4,2,370,8.19140113890171e-05,4.045700837514904e-12,2.6592774660978233e-07,0.09601379262391267,0.015721764680785965
3,2,4,2,380,8.318410255014896e-05,3.653372694381059e-12,2.3818447874557653e-07,0.08670294278892683,0.014081570551374236
3,2,4,2,390,8.733500726521015e-05,3.306989818861883e-12,2.1405296416201903e-07,0.07848247990393473,0.012654904855483705
3,2,4,2,400,8.697411976754665e-05,3.000318447549158e-12,1.9296846161491663e-07,0.07120446241537583,0.01140837984377294
3,2,4,2,410,8.733104914426804e-05,2.728076143558721e-12,1.74469329733953e-07,0.06474352593771722,0.01031470307653395
3,2,4,2,420,8.999789133667946e-05,2.485772246302383e-12,1.5817555192101658e-07,0.05899309675931404,0.009351407806289389
3,2,4,2,430,9.05659981071949e-05,2.2695771374141033e-12,1.4377226613183325e-07,0.053862289221934666,0.008499879251279556
3,2,4,2,440,9.327800944447517e-05,2.076214834605728e-12,1.3099701617751722e-07,0.04927335672574706,0.007744600886834566
3,2,4,2,450,9.446986950933933e-05,1.9028744931136145e-12,1.196297977596658e-07,0.04515959145495529,0.007072565962615861
3,2,4,2,460,9.626103565096855e-05,1.7471372720545357e-12,1.0948522379544085e-07,0.04146358874809777,0.006472814313208601
3,2,4,2,470,9.7314128652215e-05,1.6069157135183039e-12,1.0040631093424785e-07,0.03813580842438766,0.005936065014270319
3,2,4,2,480,0.00010021496564149857,1.480403339316264e-12,9.225951669569532e-08,0.03513337859854448,0.0054544229759566154
3,2,4,2,490,0.0001012489665299654,1.3660326181402985e-12,8.493074924663426e-08,0.03241909814473274,0.005021143039194637
3,2,4,2,500,0.00010334188118577003,1.262439803208928e-12,7.832213878184805e-08,0.029960602212972844,0.004630439098297458
3,2,4,2,510,0.00010581291280686855,1.1684354352526565e-12,7.234941014288388e-08,0.027729662197091807,0.004277328769040333
3,2,4,2,520,0.00010922900401055813,1.0829795191024329e-12,6.693973235141605e-08,0.025701596618032833,0.0039575062521326415
3,2,4,2,530,0.0001067090779542923,1.0051605801773627e-12,6.202994976817048e-08,0.023854774086104313,0.0036672377585599265
3,2,4,2,540,0.00011215009726583958,9.341779388455664e-13,5.756511951685557e-08,0.022170192630764918,0.003403275041447032
3,2,4,2,550,0.0001112520694732666,8.693266709433633e-13,5.349729676863235e-08,0.020631122779128368,0.003162783581544739
3,2,4,2,560,0.00011737504974007607,8.099848125990845e-13,4.978452137335349e-08,0.0192228038969826,0.002943282676425427
3,2,4,2,570,0.00011507491581141949,7.55602443020462e-13,4.638996868887424e-08,0.01793218509820702,0.0027425952371405563
3,2,4,2,580,0.00011777598410844803,7.056923510345636e-13,4.328123554591176e-08,0.016747703740282886,0.002558805574150879
3,2,4,2,590,0.00011902395635843277,6.598220308842114e-13,4.0429737201833814e-08,0.01565909546611952,0.002390223744970685
3,2,4,2,600,0.00012280396185815334,6.17606805033428e-13,3.7810196463853045e-08,0.014657230992398696,0.002235355350907622
3,2,6,1,10,2.261507324874401e-05,,,,
3,2,6,1,20,2.4487962946295738e-05,,,,
3,2,6,1,30,2.8735026717185974e-05,,,,
3,2,6,1,40,3.158207982778549e-05,,,,
3,2,6,1,50,3.471900708973408e-05,,,,
3,2,6,1,60,3.6363955587148666e-05,,,,
3,2,6,1,70,3.845198079943657e-05,,,,
3,2,6,1,80,4.4872984290122986e-05,,,,
3,2,6,1,90,5.943700671195984e-05,,,,
3,2,6,1,100,4.828791134059429e-05,,,,
3,2,6,1,110,5.330587737262249e-05,,,,
3,2,6,1,120,5.682394839823246e-05,,,,
3,2,6,1,130,7.267901673913002e-05,,,,
3,2,6,1,140,8.286000229418278e-05,4.494354176057255e-11,7.063489382986348e-07,1.066613689863042,0.041759658147855844
3,2,6,1,150,8.727610111236572e-05,1.1241788376528293e-10,3.82829264743951e-06,2.6679351273261886,0.22633033558752774
3,2,6,1,160,9.086099453270435e-05,1.1831159748173157e-10,5.38097233993893e-06,2.8078065190288446,0.3181254380592193
3,2,6,1,170,9.72570851445198e-05,1.0676472664656025e-10,2.8259972509623587e-06,2.5337726973624246,0.16707419340251675
3,2,6,1,180,0.00010010297410190105,7.466416751804658e-11,1.3952341554314635e-07,1.7719525452896001,0.00824868534627808
3,2,6,1,190,0.00010661594569683075,5.7131686251025197e-11,8.125143008933073e-07,1.355866411350829,0.048036200814962245
3,2,6,1,200,0.00011004903353750706,4.426642492217694e-11,9.968939216235814e-07,1.0505441488082443,0.058936804629379336
3,2,6,1,210,0.00011661788448691368,3.21803253026662e-11,9.88294694639315e-07,0.7637131869785366,0.058428414569271454
3,2,6,1,220,0.00011891801841557026,2.5559534745050405e-11,9.263323165393387e-07,0.606586588365339,0.05476517167728706
3,2,6,1,230,0.00012619909830391407,1.8177754587688158e-11,7.609022754324549e-07,0.43139995502552736,0.04498487529764067
3,2,6,1,240,0.00012936885468661785,1.3748714793592729e-11,6.308959097323934e-07,0.3262886466534167,0.037298842100285765
3,2,6,1,250,0.00013293512165546417,1.0602285325489614e-11,5.193943450105436e-07,0.2516166334252247,0.03070682082967848
3,2,6,1,260,0.00013598892837762833,8.22134980756009e-12,4.227655730434468e-07,0.1951115535266789,0.024994085571220348
